Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
04/11/23,Company 4,3502,Footwear,Sneakers,Brand B,Gently Used,10,Chicago,"5 Fictional St, Company 4 City, State 05",0.1,350.2
04/11/23,Company 10,4347,Footwear,Boots,Brand A,Worn,6,LA,"11 Fictional St, Company 10 City, State 11",422.37,1836042.39
04/11/23,Everything Else,2858,Footwear,Boots,Brand C,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",47.46,135640.68
04/11/23,Everything Else,3396,Footwear,Sneakers,Brand B,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",852.27,2894308.92
04/11/23,Company 3,3449,Apparel,Shirts,Brand B,New,M,Nashville,"4 Fictional St, Company 3 City, State 04",0.06,206.94
04/11/23,Everything Else,1191,Footwear,Sneakers,Generic,New,7,Chicago,"1 Fictional St, Everything Else City, State 01",6002.63,7149132.33
04/11/23,Everything Else,2706,Footwear,Sneakers,Brand C,Gently Used,9,Nashville,"1 Fictional St, Everything Else City, State 01",21414.13,57946635.78
04/11/23,Everything Else,1311,Footwear,Sneakers,Brand A,New,10,Nashville,"1 Fictional St, Everything Else City, State 01",1.33,1743.63
04/11/23,Company 3,2518,Footwear,Sneakers,Brand C,New,9,Atlanta,"4 Fictional St, Company 3 City, State 04",0.07,176.26
04/11/23,Company 4,3202,Footwear,Boots,Brand B,Gently Used,8,Atlanta,"5 Fictional St, Company 4 City, State 05",0.15,480.3
04/11/23,Company 3,6105,Apparel,Shirts,Brand A,New,M,Chicago,"4 Fictional St, Company 3 City, State 04",142.04,867154.2
04/11/23,Company 4,1656,Footwear,Boots,Generic,Gently Used,12,Chicago,"5 Fictional St, Company 4 City, State 05",9.33,15450.48
04/11/23,Company 3,1679,Footwear,Sneakers,Brand A,Gently Used,9,Chicago,"4 Fictional St, Company 3 City, State 04",298.72,501550.88
04/11/23,Company 3,3379,Footwear,Boots,Generic,Gently Used,8,NY,"4 Fictional St, Company 3 City, State 04",0.46,1554.34
05/11/23,Company 3,2914,Footwear,Sneakers,Generic,New,8,Chicago,"4 Fictional St, Company 3 City, State 04",49.63,144621.82
05/11/23,Company 14,2222,Apparel,Shirts,Brand B,Gently Used,XXL,NY,"15 Fictional St, Company 14 City, State 15",14.84,32974.48
05/11/23,Company 14,3861,Footwear,Sneakers,Brand C,New,6,LA,"15 Fictional St, Company 14 City, State 15",489.21,1888839.81
05/11/23,Everything Else,2865,Footwear,Sneakers,Brand C,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",80.5,230632.5
05/11/23,Everything Else,3439,Footwear,Boots,Brand C,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",2.42,8322.38
05/11/23,Everything Else,3137,Footwear,Sneakers,Generic,New,12,Nashville,"1 Fictional St, Everything Else City, State 01",661.61,2075470.57
05/11/23,Company 1,2369,Footwear,Boots,Brand A,Gently Used,9,LA,"2 Fictional St, Company 1 City, State 02",1.03,2440.07
05/11/23,Company 3,1419,Footwear,Boots,Generic,New,8,Atlanta,"4 Fictional St, Company 3 City, State 04",318.24,451582.56
05/11/23,Everything Else,2449,Footwear,Sneakers,Brand C,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",308.16,754683.84
05/11/23,Company 3,1946,Footwear,Boots,Brand A,Gently Used,6,Chicago,"4 Fictional St, Company 3 City, State 04",1.95,3794.7
05/11/23,Company 3,2545,Footwear,Boots,Generic,Worn,9,NY,"4 Fictional St, Company 3 City, State 04",0.53,1348.85
05/11/23,Company 8,6388,Apparel,Coats,Generic,New,XXL,LA,"9 Fictional St, Company 8 City, State 09",1.05,6707.4
05/11/23,Company 3,7029,Footwear,Sneakers,Generic,New,12,Chicago,"4 Fictional St, Company 3 City, State 04",19.83,139385.07
05/11/23,Everything Else,3115,Footwear,Sneakers,Brand C,Gently Used,9,Atlanta,"1 Fictional St, Everything Else City, State 01",17.16,53453.4
05/11/23,Everything Else,1784,Apparel,Coats,Brand A,Gently Used,M,Atlanta,"1 Fictional St, Everything Else City, State 01",51.39,91679.76
06/11/23,Everything Else,4158,Apparel,Shirts,Brand C,Gently Used,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",205.95,856340.1
06/11/23,Everything Else,2144,Footwear,Boots,Brand A,Gently Used,6,NY,"1 Fictional St, Everything Else City, State 01",43.94,94207.36
06/11/23,Everything Else,1899,Footwear,Sneakers,Brand B,New,8,Nashville,"1 Fictional St, Everything Else City, State 01",0.43,816.57
06/11/23,Everything Else,3733,Apparel,Coats,Brand B,Gently Used,XXL,NY,"1 Fictional St, Everything Else City, State 01",48.58,181349.14
06/11/23,Company 1,2097,Apparel,Coats,Brand C,New,XXL,Chicago,"2 Fictional St, Company 1 City, State 02",5.24,10988.28
06/11/23,Everything Else,4319,Apparel,Coats,Brand B,New,XXL,Nashville,"1 Fictional St, Everything Else City, State 01",10.83,46774.77
06/11/23,Company 3,5176,Footwear,Boots,Brand B,Gently Used,10,Atlanta,"4 Fictional St, Company 3 City, State 04",89.08,461078.08
06/11/23,Company 17,1064,Apparel,Coats,Brand A,Gently Used,M,Nashville,"18 Fictional St, Company 17 City, State 18",0.01,10.64
06/11/23,Everything Else,2103,Footwear,Boots,Generic,New,6,NY,"1 Fictional St, Everything Else City, State 01",230.45,484636.35
06/11/23,Company 15,2525,Footwear,Sneakers,Generic,Gently Used,5,Atlanta,"16 Fictional St, Company 15 City, State 16",289.19,730204.75
07/11/23,Company 14,2292,Apparel,Coats,Brand B,New,XL,Chicago,"15 Fictional St, Company 14 City, State 15",105.77,242424.84
07/11/23,Company 4,2587,Apparel,Shirts,Brand A,Gently Used,L,Atlanta,"5 Fictional St, Company 4 City, State 05",11.02,28508.74
07/11/23,Company 5,2869,Footwear,Boots,Brand C,New,9,Nashville,"6 Fictional St, Company 5 City, State 06",504.23,1446635.87
07/11/23,Company 13,2116,Apparel,Shirts,Generic,Gently Used,S,Chicago,"14 Fictional St, Company 13 City, State 14",1.8,3808.8
07/11/23,Company 14,2000,Footwear,Boots,Generic,New,6,Chicago,"15 Fictional St, Company 14 City, State 15",2.72,5440
07/11/23,Everything Else,5605,Footwear,Sneakers,Brand B,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",25.13,140853.65
07/11/23,Everything Else,1638,Footwear,Boots,Brand B,Gently Used,6,LA,"1 Fictional St, Everything Else City, State 01",1.97,3226.86
07/11/23,Company 15,2154,Apparel,Shirts,Brand B,Worn,S,LA,"16 Fictional St, Company 15 City, State 16",1.21,2606.34
07/11/23,Everything Else,2934,Footwear,Sneakers,Brand A,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",20.04,58797.36
07/11/23,Company 11,3975,Footwear,Boots,Brand C,Gently Used,5,Atlanta,"12 Fictional St, Company 11 City, State 12",173.24,688629
07/11/23,Company 13,3542,Footwear,Boots,Generic,Gently Used,6,Atlanta,"14 Fictional St, Company 13 City, State 14",4.19,14840.98
08/11/23,Everything Else,3762,Footwear,Boots,Brand B,New,8,Atlanta,"1 Fictional St, Everything Else City, State 01",160.1,602296.2
08/11/23,Company 4,2720,Footwear,Sneakers,Brand B,Gently Used,7,Nashville,"5 Fictional St, Company 4 City, State 05",29.44,80076.8
08/11/23,Everything Else,7039,Footwear,Boots,Brand A,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",160.76,1131589.64
08/11/23,Company 3,1979,Apparel,Shirts,Brand C,Gently Used,M,Chicago,"4 Fictional St, Company 3 City, State 04",1.19,2355.01
08/11/23,Everything Else,3597,Footwear,Sneakers,Brand C,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",2.45,8812.65
08/11/23,Everything Else,1269,Apparel,Shirts,Brand C,New,XXL,LA,"1 Fictional St, Everything Else City, State 01",63.52,80606.88
08/11/23,Company 7,3604,Footwear,Sneakers,Generic,Gently Used,5,Chicago,"8 Fictional St, Company 7 City, State 08",675.92,2436015.68
08/11/23,Everything Else,3244,Apparel,Coats,Brand C,Gently Used,L,Chicago,"1 Fictional St, Everything Else City, State 01",62.61,203106.84
08/11/23,Company 10,4349,Footwear,Sneakers,Brand C,Gently Used,10,Chicago,"11 Fictional St, Company 10 City, State 11",1.45,6306.05
08/11/23,Everything Else,1777,Footwear,Sneakers,Generic,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",0.06,106.62
08/11/23,Company 3,3537,Footwear,Boots,Brand A,New,11,Chicago,"4 Fictional St, Company 3 City, State 04",0.39,1379.43
08/11/23,Everything Else,2584,Footwear,Sneakers,Generic,Gently Used,10,Chicago,"1 Fictional St, Everything Else City, State 01",395.47,1021894.48
08/11/23,Everything Else,2755,Apparel,Shirts,Brand B,New,M,Nashville,"1 Fictional St, Everything Else City, State 01",0.06,165.3
08/11/23,Everything Else,2638,Footwear,Sneakers,Brand B,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",5.97,15748.86
08/11/23,Company 7,2230,Footwear,Sneakers,Generic,New,6,Atlanta,"8 Fictional St, Company 7 City, State 08",11.37,25355.1
08/11/23,Everything Else,2176,Footwear,Sneakers,Generic,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",213.95,465555.2
08/11/23,Everything Else,1847,Footwear,Sneakers,Generic,Gently Used,5,LA,"1 Fictional St, Everything Else City, State 01",80.93,149477.71
09/11/23,Company 13,1217,Footwear,Sneakers,Generic,Gently Used,10,NY,"14 Fictional St, Company 13 City, State 14",10634.25,12941882.25
09/11/23,Company 4,4237,Apparel,Coats,Brand A,Gently Used,M,LA,"5 Fictional St, Company 4 City, State 05",6.4,27116.8
09/11/23,Company 9,2389,Footwear,Sneakers,Brand C,Gently Used,10,Nashville,"10 Fictional St, Company 9 City, State 10",3.94,9412.66
09/11/23,Company 5,2444,Footwear,Sneakers,Brand A,Gently Used,6,NY,"6 Fictional St, Company 5 City, State 06",0.3,733.2
09/11/23,Company 10,2416,Apparel,Shirts,Brand C,Gently Used,M,LA,"11 Fictional St, Company 10 City, State 11",0.29,700.64
09/11/23,Company 8,1372,Footwear,Boots,Brand A,Gently Used,11,Atlanta,"9 Fictional St, Company 8 City, State 09",0.53,727.16
09/11/23,Everything Else,1470,Apparel,Coats,Brand A,Gently Used,XXL,LA,"1 Fictional St, Everything Else City, State 01",4.48,6585.6
09/11/23,Company 4,1730,Footwear,Sneakers,Brand B,Gently Used,10,Chicago,"5 Fictional St, Company 4 City, State 05",2.78,4809.4
10/11/23,Company 4,1896,Footwear,Boots,Brand B,New,10,NY,"5 Fictional St, Company 4 City, State 05",0.2,379.2
10/11/23,Company 8,3854,Footwear,Sneakers,Generic,Gently Used,11,NY,"9 Fictional St, Company 8 City, State 09",489.28,1885685.12
10/11/23,Everything Else,2525,Footwear,Sneakers,Brand A,Gently Used,8,Nashville,"1 Fictional St, Everything Else City, State 01",4.15,10478.75
10/11/23,Company 5,2221,Footwear,Sneakers,Brand A,Gently Used,12,Chicago,"6 Fictional St, Company 5 City, State 06",9.8,21765.8
10/11/23,Company 15,4496,Apparel,Coats,Brand C,Gently Used,M,NY,"16 Fictional St, Company 15 City, State 16",1,4496
11/11/23,Everything Else,2189,Footwear,Boots,Generic,Gently Used,11,NY,"1 Fictional St, Everything Else City, State 01",42.18,92332.02
11/11/23,Company 4,3036,Apparel,Shirts,Brand A,Gently Used,XXL,LA,"5 Fictional St, Company 4 City, State 05",10197.94,30960945.84
11/11/23,Everything Else,1211,Footwear,Sneakers,Brand C,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",5843.47,7076442.17
11/11/23,Company 7,2187,Footwear,Sneakers,Brand A,Gently Used,12,NY,"8 Fictional St, Company 7 City, State 08",54.04,118185.48
11/11/23,Everything Else,3851,Footwear,Boots,Brand A,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",87.97,338772.47
11/11/23,Everything Else,2749,Footwear,Boots,Generic,Gently Used,9,NY,"1 Fictional St, Everything Else City, State 01",0.05,137.45
11/11/23,Everything Else,3168,Apparel,Shirts,Brand A,Gently Used,S,Chicago,"1 Fictional St, Everything Else City, State 01",94.84,300453.12
11/11/23,Everything Else,8028,Apparel,Shirts,Brand C,Gently Used,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",85.11,683263.08
11/11/23,Company 3,3318,Footwear,Sneakers,Generic,Gently Used,7,Chicago,"4 Fictional St, Company 3 City, State 04",16.73,55510.14
11/11/23,Everything Else,967,Footwear,Boots,Brand B,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",11.4,11023.8
11/11/23,Company 2,4514,Footwear,Boots,Brand C,Gently Used,7,Atlanta,"3 Fictional St, Company 2 City, State 03",9.39,42386.46
11/11/23,Everything Else,4956,Apparel,Shirts,Generic,Gently Used,XXL,NY,"1 Fictional St, Everything Else City, State 01",1830.1,9069975.6
11/11/23,Company 2,2897,Footwear,Boots,Brand C,New,6,Chicago,"3 Fictional St, Company 2 City, State 03",10.87,31490.39
12/11/23,Everything Else,1974,Footwear,Sneakers,Generic,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",1.45,2862.3
12/11/23,Company 4,4712,Footwear,Boots,Brand B,New,11,LA,"5 Fictional St, Company 4 City, State 05",4.32,20355.84
12/11/23,Everything Else,790,Footwear,Sneakers,Generic,Worn,10,Chicago,"1 Fictional St, Everything Else City, State 01",740.92,585326.8
12/11/23,Everything Else,1811,Apparel,Coats,Generic,Gently Used,XXL,LA,"1 Fictional St, Everything Else City, State 01",69.87,126534.57
12/11/23,Everything Else,2980,Footwear,Sneakers,Brand C,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",0.08,238.4
12/11/23,Everything Else,2786,Footwear,Boots,Brand C,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",0.16,445.76
13/11/23,Everything Else,2120,Apparel,Shirts,Brand B,Gently Used,XL,LA,"1 Fictional St, Everything Else City, State 01",0.27,572.4
13/11/23,Everything Else,2938,Apparel,Shirts,Brand A,Worn,L,NY,"1 Fictional St, Everything Else City, State 01",2.98,8755.24
13/11/23,Company 3,2726,Apparel,Coats,Brand C,Gently Used,XL,Atlanta,"4 Fictional St, Company 3 City, State 04",3.46,9431.96
13/11/23,Everything Else,3439,Apparel,Coats,Generic,Gently Used,M,LA,"1 Fictional St, Everything Else City, State 01",2.58,8872.62
13/11/23,Company 2,2084,Apparel,Shirts,Generic,Gently Used,S,Atlanta,"3 Fictional St, Company 2 City, State 03",98.24,204732.16
13/11/23,Company 2,1905,Footwear,Sneakers,Brand C,New,6,Atlanta,"3 Fictional St, Company 2 City, State 03",2.59,4933.95
13/11/23,Everything Else,1569,Footwear,Boots,Brand B,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",5152.49,8084256.81
14/11/23,Everything Else,3347,Apparel,Coats,Generic,New,XL,Chicago,"1 Fictional St, Everything Else City, State 01",80.88,270705.36
14/11/23,Company 13,2271,Apparel,Coats,Generic,Gently Used,XL,Atlanta,"14 Fictional St, Company 13 City, State 14",196.36,445933.56
14/11/23,Company 3,3512,Apparel,Shirts,Brand C,New,XL,Nashville,"4 Fictional St, Company 3 City, State 04",10.79,37894.48
14/11/23,Everything Else,4577,Apparel,Coats,Generic,Gently Used,S,Nashville,"1 Fictional St, Everything Else City, State 01",226.62,1037239.74
14/11/23,Everything Else,2296,Footwear,Sneakers,Brand C,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",386.34,887036.64
14/11/23,Everything Else,2431,Footwear,Sneakers,Generic,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",19.4,47161.4
14/11/23,Company 4,2298,Apparel,Shirts,Brand A,Gently Used,L,LA,"5 Fictional St, Company 4 City, State 05",0.27,620.46
14/11/23,Company 3,4140,Footwear,Boots,Brand C,Gently Used,10,Atlanta,"4 Fictional St, Company 3 City, State 04",0,0
14/11/23,Everything Else,1308,Footwear,Boots,Generic,Worn,10,Nashville,"1 Fictional St, Everything Else City, State 01",745.06,974538.48
14/11/23,Everything Else,3210,Apparel,Coats,Brand C,Gently Used,L,Chicago,"1 Fictional St, Everything Else City, State 01",18.55,59545.5
14/11/23,Company 3,3654,Footwear,Sneakers,Generic,New,9,Chicago,"4 Fictional St, Company 3 City, State 04",61.36,224209.44
14/11/23,Company 7,2916,Footwear,Sneakers,Brand B,New,7,LA,"8 Fictional St, Company 7 City, State 08",0.12,349.92
15/11/23,Company 5,3549,Footwear,Sneakers,Generic,Gently Used,10,Chicago,"6 Fictional St, Company 5 City, State 06",77.15,273805.35
15/11/23,Everything Else,1059,Footwear,Sneakers,Brand B,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",0.3,317.7
15/11/23,Company 15,4935,Footwear,Sneakers,Brand C,Gently Used,6,Nashville,"16 Fictional St, Company 15 City, State 16",53.34,263232.9
15/11/23,Company 11,2410,Footwear,Sneakers,Brand B,Gently Used,5,Chicago,"12 Fictional St, Company 11 City, State 12",0.01,24.1
15/11/23,Company 11,2623,Apparel,Coats,Generic,Gently Used,S,Atlanta,"12 Fictional St, Company 11 City, State 12",0.27,708.21
15/11/23,Everything Else,2173,Footwear,Boots,Brand A,Gently Used,7,Nashville,"1 Fictional St, Everything Else City, State 01",2.5,5432.5
15/11/23,Company 11,2626,Footwear,Sneakers,Brand C,Gently Used,10,Chicago,"12 Fictional St, Company 11 City, State 12",7.29,19143.54
15/11/23,Everything Else,2366,Footwear,Sneakers,Brand A,Gently Used,9,Nashville,"1 Fictional St, Everything Else City, State 01",0.89,2105.74
15/11/23,Company 11,3408,Footwear,Sneakers,Brand B,Gently Used,5,NY,"12 Fictional St, Company 11 City, State 12",4.55,15506.4
15/11/23,Everything Else,1569,Apparel,Shirts,Generic,Gently Used,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",5.09,7986.21
15/11/23,Everything Else,1355,Footwear,Sneakers,Brand C,New,5,NY,"1 Fictional St, Everything Else City, State 01",293,397015
15/11/23,Everything Else,2595,Footwear,Sneakers,Generic,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",41.56,107848.2
15/11/23,Company 14,1038,Apparel,Shirts,Generic,Gently Used,XL,Chicago,"15 Fictional St, Company 14 City, State 15",0.08,83.04
15/11/23,Everything Else,3114,Footwear,Sneakers,Brand C,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",5.81,18092.34
15/11/23,Company 4,1175,Footwear,Sneakers,Generic,Gently Used,8,LA,"5 Fictional St, Company 4 City, State 05",362.24,425632
16/11/23,Everything Else,2915,Footwear,Boots,Generic,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",6.91,20142.65
16/11/23,Everything Else,2948,Footwear,Sneakers,Generic,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",4.88,14386.24
16/11/23,Company 3,3714,Footwear,Sneakers,Generic,Gently Used,11,LA,"4 Fictional St, Company 3 City, State 04",82.35,305847.9
16/11/23,Company 17,2035,Footwear,Boots,Brand B,New,6,LA,"18 Fictional St, Company 17 City, State 18",56.72,115425.2
16/11/23,Everything Else,2166,Footwear,Sneakers,Brand B,Worn,8,LA,"1 Fictional St, Everything Else City, State 01",17.16,37168.56
16/11/23,Company 3,3774,Apparel,Coats,Brand B,Gently Used,M,NY,"4 Fictional St, Company 3 City, State 04",0.94,3547.56
16/11/23,Everything Else,3325,Footwear,Sneakers,Generic,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",3.42,11371.5
16/11/23,Company 2,2970,Apparel,Shirts,Brand A,Gently Used,XL,Chicago,"3 Fictional St, Company 2 City, State 03",0.25,742.5
17/11/23,Everything Else,2669,Apparel,Shirts,Generic,Gently Used,S,Nashville,"1 Fictional St, Everything Else City, State 01",2.53,6752.57
17/11/23,Everything Else,1341,Footwear,Sneakers,Brand C,Worn,6,Atlanta,"1 Fictional St, Everything Else City, State 01",2.1,2816.1
17/11/23,Everything Else,1750,Footwear,Sneakers,Brand C,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",2.22,3885
17/11/23,Company 3,1495,Footwear,Sneakers,Brand B,Gently Used,7,Nashville,"4 Fictional St, Company 3 City, State 04",0.65,971.75
17/11/23,Everything Else,1874,Apparel,Coats,Brand B,Worn,M,Nashville,"1 Fictional St, Everything Else City, State 01",81.14,152056.36
17/11/23,Company 14,2892,Footwear,Sneakers,Brand A,Gently Used,12,Atlanta,"15 Fictional St, Company 14 City, State 15",142.09,410924.28
17/11/23,Everything Else,1313,Footwear,Sneakers,Brand A,Gently Used,7,Nashville,"1 Fictional St, Everything Else City, State 01",2.09,2744.17
17/11/23,Company 8,1910,Footwear,Sneakers,Brand C,Gently Used,7,Atlanta,"9 Fictional St, Company 8 City, State 09",1.05,2005.5
17/11/23,Everything Else,2554,Footwear,Boots,Brand A,Gently Used,8,NY,"1 Fictional St, Everything Else City, State 01",14.87,37977.98
17/11/23,Everything Else,4267,Footwear,Boots,Brand B,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",16.24,69296.08
17/11/23,Everything Else,3118,Footwear,Boots,Brand B,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",149.19,465174.42
17/11/23,Company 1,1344,Apparel,Shirts,Generic,Gently Used,XL,Atlanta,"2 Fictional St, Company 1 City, State 02",0.31,416.64
17/11/23,Everything Else,3785,Footwear,Boots,Brand B,Gently Used,12,Nashville,"1 Fictional St, Everything Else City, State 01",56.15,212527.75
17/11/23,Everything Else,915,Apparel,Coats,Brand A,New,L,Atlanta,"1 Fictional St, Everything Else City, State 01",0.2,183
17/11/23,Everything Else,6139,Footwear,Sneakers,Brand C,New,8,Nashville,"1 Fictional St, Everything Else City, State 01",33.26,204183.14
17/11/23,Everything Else,3542,Footwear,Boots,Brand A,Worn,8,Nashville,"1 Fictional St, Everything Else City, State 01",7.59,26883.78
18/11/23,Company 7,2744,Footwear,Sneakers,Brand A,Gently Used,7,NY,"8 Fictional St, Company 7 City, State 08",49.66,136267.04
18/11/23,Company 3,3819,Apparel,Coats,Brand B,Gently Used,L,Atlanta,"4 Fictional St, Company 3 City, State 04",0.22,840.18
18/11/23,Everything Else,2985,Apparel,Coats,Brand A,New,L,Chicago,"1 Fictional St, Everything Else City, State 01",0,0
18/11/23,Everything Else,3693,Footwear,Boots,Generic,Gently Used,12,Atlanta,"1 Fictional St, Everything Else City, State 01",104.48,385844.64
18/11/23,Company 3,3343,Footwear,Boots,Brand B,Gently Used,5,NY,"4 Fictional St, Company 3 City, State 04",70.17,234578.31
18/11/23,Company 3,1936,Footwear,Sneakers,Brand B,Worn,12,LA,"4 Fictional St, Company 3 City, State 04",591.82,1145763.52
18/11/23,Everything Else,1763,Apparel,Shirts,Brand C,Gently Used,M,NY,"1 Fictional St, Everything Else City, State 01",8.83,15567.29
18/11/23,Company 3,4756,Apparel,Shirts,Brand C,Gently Used,S,Nashville,"4 Fictional St, Company 3 City, State 04",5.12,24350.72
18/11/23,Everything Else,3218,Footwear,Sneakers,Brand B,Gently Used,11,NY,"1 Fictional St, Everything Else City, State 01",61.62,198293.16
18/11/23,Everything Else,2389,Footwear,Sneakers,Brand B,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",279.74,668298.86
18/11/23,Everything Else,1757,Footwear,Sneakers,Generic,New,5,Nashville,"1 Fictional St, Everything Else City, State 01",321.38,564664.66
18/11/23,Everything Else,6041,Footwear,Boots,Brand A,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",18657.79,112711709.4
18/11/23,Company 2,1864,Footwear,Sneakers,Brand A,Gently Used,9,Chicago,"3 Fictional St, Company 2 City, State 03",236.23,440332.72
18/11/23,Company 19,4439,Footwear,Sneakers,Brand B,Gently Used,10,LA,"20 Fictional St, Company 19 City, State 20",1.77,7857.03
18/11/23,Company 11,1541,Footwear,Sneakers,Brand A,Gently Used,9,Nashville,"12 Fictional St, Company 11 City, State 12",610.93,941443.13
18/11/23,Everything Else,2368,Footwear,Sneakers,Generic,New,11,Atlanta,"1 Fictional St, Everything Else City, State 01",790.35,1871548.8
19/11/23,Company 5,5843,Apparel,Coats,Generic,Gently Used,XXL,LA,"6 Fictional St, Company 5 City, State 06",8.09,47269.87
19/11/23,Company 14,1541,Footwear,Sneakers,Brand B,New,12,Atlanta,"15 Fictional St, Company 14 City, State 15",16.86,25981.26
19/11/23,Everything Else,1118,Apparel,Coats,Brand B,New,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",0.43,480.74
19/11/23,Everything Else,3818,Apparel,Shirts,Brand C,New,L,LA,"1 Fictional St, Everything Else City, State 01",0.44,1679.92
19/11/23,Company 2,2122,Footwear,Sneakers,Brand A,Gently Used,6,Atlanta,"3 Fictional St, Company 2 City, State 03",19.83,42079.26
19/11/23,Everything Else,7240,Footwear,Sneakers,Brand B,Gently Used,11,NY,"1 Fictional St, Everything Else City, State 01",0.02,144.8
19/11/23,Company 11,5242,Footwear,Sneakers,Brand B,Gently Used,10,NY,"12 Fictional St, Company 11 City, State 12",32.52,170469.84
19/11/23,Everything Else,1381,Footwear,Sneakers,Brand B,Gently Used,5,Nashville,"1 Fictional St, Everything Else City, State 01",322.47,445331.07
19/11/23,Company 5,4045,Footwear,Boots,Brand C,Gently Used,6,NY,"6 Fictional St, Company 5 City, State 06",0.95,3842.75
19/11/23,Everything Else,3709,Apparel,Coats,Generic,Worn,XXL,LA,"1 Fictional St, Everything Else City, State 01",3.92,14539.28
19/11/23,Company 5,1869,Footwear,Sneakers,Brand C,Gently Used,12,Atlanta,"6 Fictional St, Company 5 City, State 06",1684.81,3148909.89
20/11/23,Company 4,1892,Apparel,Coats,Brand C,Gently Used,L,Atlanta,"5 Fictional St, Company 4 City, State 05",14.17,26809.64
20/11/23,Everything Else,4196,Footwear,Sneakers,Brand C,Gently Used,9,Nashville,"1 Fictional St, Everything Else City, State 01",1924.69,8075999.24
20/11/23,Company 12,4228,Footwear,Sneakers,Brand A,Gently Used,9,LA,"13 Fictional St, Company 12 City, State 13",49.63,209835.64
20/11/23,Company 3,5151,Footwear,Sneakers,Brand B,Gently Used,9,Chicago,"4 Fictional St, Company 3 City, State 04",0.06,309.06
20/11/23,Company 12,4947,Apparel,Shirts,Brand B,New,M,Atlanta,"13 Fictional St, Company 12 City, State 13",652.57,3228263.79
20/11/23,Everything Else,1897,Apparel,Shirts,Brand C,Gently Used,XL,Nashville,"1 Fictional St, Everything Else City, State 01",4.74,8991.78
20/11/23,Company 14,4663,Footwear,Boots,Brand A,Gently Used,8,Chicago,"15 Fictional St, Company 14 City, State 15",300.57,1401557.91
20/11/23,Company 14,3235,Footwear,Boots,Brand A,Gently Used,11,Chicago,"15 Fictional St, Company 14 City, State 15",132.89,429899.15
20/11/23,Everything Else,1350,Footwear,Boots,Brand C,Gently Used,6,LA,"1 Fictional St, Everything Else City, State 01",42.1,56835
20/11/23,Everything Else,1627,Footwear,Sneakers,Brand C,Gently Used,8,Nashville,"1 Fictional St, Everything Else City, State 01",0.53,862.31
20/11/23,Company 13,1991,Footwear,Sneakers,Brand C,Gently Used,10,Nashville,"14 Fictional St, Company 13 City, State 14",2.14,4260.74
21/11/23,Everything Else,2717,Footwear,Boots,Brand A,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",19.97,54258.49
21/11/23,Everything Else,858,Footwear,Boots,Generic,Worn,8,Chicago,"1 Fictional St, Everything Else City, State 01",2566.39,2201962.62
21/11/23,Everything Else,1347,Footwear,Sneakers,Generic,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",19.6,26401.2
21/11/23,Everything Else,2444,Footwear,Boots,Brand B,Gently Used,6,NY,"1 Fictional St, Everything Else City, State 01",1557.13,3805625.72
